1,59.28
2,47.4
3,22.12
4,96.16
5,63.39
6,70.94
7,67.27
8,46.46
9,57.67
10,19.63
1,17.16
2,18.73
3,54.81
4,38.39
5,46.61
6,34.97
7,82.77
8,77.41
9,18.14
10,65.26
11,19.24
12,56.39
13,69.68
14,5.62
15,61.45
16,4.02
17,14.47
18,85.49
19,4.12
20,65.73
21,47.8
22,96.65
23,9.88
24,14.77
25,35.59
26,75.33
27,24.3
28,9.89
29,43.39
30,60.14
31,10.74
32,16.02
33,43.02
34,15.61
35,78.96
36,25.52
37,40.03
38,42.11
39,58.58
40,38.67
41,59.93
42,25.13
43,16.08
44,69.81
45,14.87
46,88.68
47,55.75
48,2.58
49,88.06
50,13.25
51,15.57
52,7.08
53,83.79
54,78.33
55,9.26
56,57.77
57,29.61
58,16.39
59,75.07
60,96.21
61,59.87
62,30.52
63,70.78
64,50.12
65,15.03
66,57.95
67,11.93
68,2.49
69,28.23
70,88.65
71,89.84
72,14.94
73,71.65
74,39.69
75,24.93
76,56.02
77,48.2
78,9.23
79,53.7
80,12.91
81,1.49
82,54.32
83,27.04
84,0.97
85,95.87
86,82.47
87,25.72
88,29.47
89,61.5
90,34.27
91,76.78
92,8.36
93,82.28
94,10.95
95,6.84
96,0.68
97,77.6
98,20.59
99,33.73
100,34.23
101,43.26
102,1.64
103,68.55
104,61.94
105,62.68
106,13.55
107,57.5
108,94.37
109,78.08
110,79.19
111,77.06
112,45.85
113,85.14
114,96.2
115,84.71
116,75.93
117,89.0
118,29.96
119,60.78
120,25.31
121,56.9
122,60.04
123,0.28
124,67.76
125,18.09
126,52.7
127,20.73
128,51.39
129,34.96
130,25.48
131,69.26
132,45.23
133,7.87
134,28.06
135,13.75
136,41.59
137,20.94
138,92.74
139,81.76
140,47.51
141,3.34
142,19.75
143,49.74
144,46.72
145,66.2
146,97.43
147,79.51
148,51.25
149,3.56
150,87.44
151,27.22
152,45.15
153,60.17
154,79.15
155,70.97
156,86.45
157,66.02
158,77.56
159,81.54
160,79.67
161,86.79
162,33.45
163,4.76
164,82.6
165,84.43
166,58.41
167,65.58
168,70.23
169,39.35
170,48.41
171,8.02
172,92.26
173,5.08
174,26.36
175,72.13
176,98.05
177,30.89
178,75.59
179,81.4
180,6.7
181,47.38
182,71.71
183,76.23
184,18.21
185,73.47
186,70.54
187,36.62
188,78.32
189,40.26
190,74.79
191,49.02
192,32.44
193,49.96
194,17.89
195,46.88
196,18.37
197,72.06
198,69.55
199,9.65
200,55.2
201,30.9
202,32.06
203,29.07
204,2.5
205,93.15
206,93.29
207,20.79
208,7.29
209,36.27
210,53.81
211,97.55
212,14.51
213,11.25
214,27.52
215,26.52
216,9.38
217,24.17
218,80.92
219,85.78
220,18.14
221,54.91
222,12.69
223,25.39
224,50.19
225,94.31
226,27.71
227,63.81
228,1.16
229,96.55
230,68.54
231,23.94
232,78.9
233,49.41
234,9.69
235,9.58
236,3.42
237,20.31
238,96.05
239,42.81
240,90.78
241,14.72
242,84.89
243,4.07
244,19.15
245,8.49
246,64.67
247,1.57
248,36.28
249,30.87
250,13.68
251,61.76
252,53.77
253,76.48
254,53.75
255,59.66
256,53.29
257,75.32
258,47.5
259,10.68
260,95.83
261,37.07
262,14.59
263,78.27
264,92.2
265,75.33
266,72.19
267,9.93
268,73.89
269,93.21
270,59.3
271,98.82
272,94.05
273,66.69
274,95.92
275,50.73
276,33.88
277,37.85
278,3.74
279,54.75
280,29.85
281,91.96
282,8.74
283,66.04
284,41.12
285,50.99
286,89.31
287,36.87
288,34.76
289,95.67
290,92.76
291,47.72
292,81.25
293,73.34
294,70.45
295,72.15
296,29.17
297,34.9
298,23.37
299,67.42
300,45.24
301,20.86
302,46.69
303,26.31
304,90.92
305,63.51
306,57.29
307,81.46
308,66.25
309,48.1
310,98.38
311,41.15
312,51.73
313,32.15
314,12.72
315,43.97
316,92.67
317,77.59
318,11.14
319,39.08
320,24.38
321,1.9
322,0.45
323,90.18
324,79.17
325,53.23
326,54.21
327,71.51
328,10.41
329,0.52
330,59.38
331,35.1
332,13.06
333,56.81
334,64.04
335,59.95
336,67.12
337,32.25
338,50.62
339,33.23
340,61.38
341,35.46
342,33.98
343,47.8
344,1.16
345,78.41
346,6.88
347,7.94
348,51.99
349,30.73
350,12.26
351,17.36
352,93.33
353,76.93
354,8.59
355,19.52
356,46.8
357,13.86
358,26.02
359,28.65
360,38.32
361,68.47
362,77.4
363,31.82
364,72.59
365,75.53
366,73.92
367,61.26
368,88.79
369,68.16
370,13.48
371,51.13
372,84.6
373,1.78
374,72.41
375,52.55
376,90.03
377,85.89
378,24.95
379,70.1
380,59.36
381,3.34
382,92.47
383,96.63
384,7.68
385,14.71
386,37.53
387,7.07
388,20.11
389,76.95
390,12.85
391,53.33
392,9.63
393,74.66
394,33.49
395,90.95
396,58.59
397,39.57
398,81.8
399,35.29
400,22.79
401,48.47
402,27.42
403,20.64
404,28.7
405,40.62
406,66.59
407,12.23
408,44.59
409,18.48
410,58.98
411,97.63
412,58.82
413,65.22
414,80.03
415,94.84
416,23.44
417,3.29
418,39.23
419,1.9
420,73.07
421,1.22
422,56.99
423,20.33
424,78.96
425,41.11
426,2.47
427,60.91
428,39.54
429,24.81
430,59.98
431,32.05
432,60.59
433,56.64
434,1.08
435,43.64
436,45.58
437,78.13
438,52.68
439,99.6
440,35.55
441,64.72
442,69.39
443,95.94
444,30.45
445,71.7
446,95.01
447,38.74
448,57.3
449,41.55
450,61.1
451,62.29
452,61.73
453,94.82
454,32.61
455,79.03
456,33.1
457,57.17
458,14.26
459,30.88
460,36.75
461,28.45
462,72.6
463,32.49
464,41.4
465,65.99
466,53.39
467,85.94
468,68.46
469,35.32
470,6.0
471,64.68
472,1.21
473,14.07
474,31.26
475,51.83
476,63.92
477,57.17
478,92.54
479,97.96
480,98.98
481,72.18
482,72.27
483,8.99
484,40.9
485,31.49
486,34.46
487,61.52
488,56.31
489,43.1
490,73.25
491,73.07
492,66.65
493,55.52
494,76.49
495,59.57
1,40.44
2,86.85
3,15.54
4,40.63
5,17.84
6,64.1
7,28.77
8,8.78
9,92.04
10,95.28
11,89.63
12,96.41
13,94.6
14,99.74
15,51.96
16,96.15
17,60.23
18,57.0
19,48.31
20,30.06
21,87.18
22,50.59
23,5.53
24,92.42
25,67.62
26,7.99
27,4.76
28,1.26
29,68.45
30,75.63
31,69.11
32,23.8
33,6.68
34,93.18
35,4.15
36,14.98
37,91.89
38,16.43
39,88.62
40,46.93
41,78.69
42,91.31
43,66.85
44,32.15
45,62.5
46,55.2
47,73.21
48,44.18
49,25.67
50,52.31
51,85.44
52,79.44
53,58.02
54,83.37
55,24.66
56,40.36
57,62.25
58,67.9
59,14.42
60,69.93
61,51.25
62,53.75
63,67.55
64,85.76
65,16.6
66,20.07
67,2.43
68,63.93
69,63.04
70,76.21
71,92.1
72,31.46
73,59.04
74,31.64
75,45.95
76,1.02
77,55.74
78,37.11
79,86.73
80,68.32
81,1.42
82,69.51
83,6.27
84,70.12
85,14.86
86,2.43
87,99.38
88,0.97
89,24.79
90,73.41
91,12.63
92,21.36
93,13.0
94,70.18
95,55.31
96,20.09
97,94.26
98,10.71
99,63.95
100,45.19
101,77.98
102,75.2
103,65.99
104,53.6
105,25.63
106,77.81
107,46.97
108,82.74
109,27.27
110,61.53
111,83.7
112,6.22
113,84.26
114,67.0
115,47.24
116,98.6
117,95.44
118,39.68
119,56.27
120,20.77
121,99.88
122,94.1
123,61.16
124,64.3
125,81.89
126,16.34
127,12.79
128,56.26
129,58.03
130,56.29
131,22.35
132,28.77
133,2.01
134,98.98
135,69.99
136,36.03
137,96.3
138,62.1
139,58.28
140,16.96
141,15.18
142,71.24
143,61.07
144,23.96
145,19.58
146,80.62
147,8.42
148,57.62
149,40.03
150,85.32
151,45.35
152,89.72
153,3.48
154,71.37
155,59.34
156,62.9
157,19.65
158,32.03
159,24.06
160,41.05
161,78.32
162,39.11
163,0.56
164,41.15
165,66.23
166,89.73
167,48.0
168,6.71
169,76.45
170,45.93
171,67.68
172,6.6
173,66.28
174,90.97
175,3.8
176,12.86
177,84.78
178,19.83
179,32.38
180,39.94
181,80.76
182,68.24
183,0.9
184,95.45
185,81.32
186,1.25
187,11.11
188,54.93
189,83.79
190,16.33
191,70.91
192,38.08
193,60.53
194,77.7
195,30.76
196,75.38
197,12.5
198,62.04
199,41.84
200,74.24
201,94.71
202,93.77
203,89.26
204,93.14
205,2.76
206,47.25
207,51.42
208,73.71
209,10.52
210,66.24
211,72.15
212,41.79
213,90.06
214,1.08
215,93.98
216,98.94
217,53.31
218,59.41
219,27.44
220,96.45
221,4.6
222,54.53
223,62.07
224,58.37
225,48.31
226,53.72
227,83.12
228,39.49
229,91.4
230,8.5
231,25.89
232,57.67
233,51.96
234,2.14
235,87.96
236,3.38
237,35.53
238,51.21
239,87.0
240,24.35
241,94.87
242,46.33
243,14.83
244,39.42
245,34.18
246,84.47
247,75.28
248,26.5
249,77.85
250,31.13
251,97.94
252,53.47
253,42.03
254,63.56
255,54.36
256,34.68
257,45.73
258,80.65
259,75.78
260,16.95
261,95.41
262,29.37
263,73.57
264,58.18
265,10.19
266,100.0
267,56.04
268,26.85
269,5.58
270,4.98
271,64.4
272,0.2
273,35.44
274,8.97
275,8.02
276,92.25
277,98.77
278,83.86
279,92.96
280,22.75
281,83.44
282,49.41
283,41.46
284,2.4
285,32.63
286,10.78
287,27.44
288,74.99
289,36.39
290,92.57
291,5.0
292,19.03
293,56.12
294,75.54
295,9.24
296,53.13
297,78.74
298,50.93
299,24.55
300,54.04
301,10.35
302,11.85
303,68.3
304,4.09
305,42.81
306,49.65
307,24.61
308,88.74
309,53.65
310,46.35
311,38.17
312,91.51
313,83.64
314,40.73
315,16.2
316,86.5
317,14.7
318,59.42
319,79.84
320,16.62
321,9.39
322,10.68
323,29.56
324,74.26
325,50.47
326,85.48
327,22.12
328,19.16
329,47.16
330,32.1
331,26.3
332,79.59
333,62.74
334,98.87
335,6.33
336,53.0
337,31.39
338,27.63
339,9.0
340,87.98
341,7.94
342,28.37
343,88.44
344,85.49
345,38.63
346,22.77
347,26.92
348,25.52
349,37.93
350,73.07
351,79.16
352,31.4
353,47.82
354,81.64
355,99.44
356,99.8
357,5.95
358,43.71
359,68.65
360,31.12
361,94.3
362,81.93
363,93.16
364,63.62
365,0.27
366,19.98
367,63.47
368,71.43
369,26.99
370,94.55
371,58.31
372,44.19
373,37.36
374,34.54
375,84.83
376,74.64
377,46.57
378,55.36
379,75.04
380,52.95
381,24.61
382,92.52
383,42.62
384,15.65
385,76.93
386,98.38
387,58.65
388,55.69
389,69.67
390,4.94
391,4.54
392,90.72
393,50.53
394,47.29
395,24.25
396,32.35
397,15.22
398,83.29
399,81.29
400,89.87
401,59.54
402,27.13
403,25.17
404,56.26
405,31.86
406,76.82
407,52.79
408,9.26
409,5.87
410,41.28
411,34.88
412,75.29
413,18.01
414,88.43
415,97.58
416,24.17
417,55.01
418,31.45
419,39.3
420,65.17
421,0.05
422,91.28
423,37.6
424,92.91
425,61.82
426,52.27
427,51.35
428,32.95
429,12.89
430,40.24
431,15.18
432,96.81
433,48.84
434,74.7
435,38.95
436,61.13
437,60.93
438,59.12
439,6.78
440,7.18
441,13.05
442,21.35
443,13.61
444,50.32
445,84.76
446,92.14
447,5.82
448,83.17
449,89.57
450,29.16
451,78.66
452,47.28
453,69.81
454,79.56
455,9.37
456,91.94
457,11.49
458,21.11
459,74.23
460,93.06
461,41.93
462,11.71
463,7.89
464,52.08
465,96.23
466,79.96
467,51.55
468,53.06
469,2.93
470,2.84
471,42.14
472,10.56
473,39.1
474,76.07
475,53.1
476,17.6
477,36.99
478,68.89
479,59.01
480,5.36
481,11.98
482,45.51
483,52.05
484,26.07
485,60.17
486,49.32
487,42.89
488,95.78
489,77.63
490,84.81
491,25.47
492,55.27
493,17.71
494,38.23
495,99.07
496,45.35
497,66.39
498,45.74
499,66.81
500,51.7
501,64.18
502,94.38
503,75.35
504,97.04
505,59.07
506,35.12
507,14.34
508,63.71
509,53.55
510,59.65
511,30.92
512,68.53
513,23.5
514,22.17
515,96.58
516,47.4
517,70.87
518,70.13
519,0.42
520,54.54
521,11.98
522,32.34
523,1.13
524,0.43
525,93.89
526,37.0
527,37.77
528,64.27
529,21.27
530,62.2
531,16.44
532,41.25
533,99.48
534,12.11
535,20.43
536,75.01
537,60.1
538,13.88
539,82.67
540,89.61
541,30.46
542,15.45
543,60.17
544,19.07
545,69.7
546,2.54
547,31.63
548,3.59
549,1.62
550,54.16
551,99.48
552,27.28
553,2.03
554,72.33
555,23.85
556,65.45
557,24.06
558,99.05
559,74.7
560,22.29
561,56.47
562,72.5
563,81.79
564,96.0
565,99.86
566,13.15
567,94.39
568,39.43
569,38.47
570,2.6
571,80.11
572,82.66
573,90.15
574,76.68
575,62.1
576,56.72
577,30.06
578,92.63
579,89.65
580,16.54
581,49.97
582,93.41
583,51.69
584,63.01
585,88.7
586,79.99
587,24.12
588,17.4
589,62.69
590,98.47
591,53.59
592,35.68
593,57.35
594,2.24
595,64.37
596,47.11
597,77.07
598,28.96
599,7.8
600,57.0
601,17.45
602,77.11
603,3.32
604,64.21
605,66.47
606,69.99
607,76.8
608,57.49
609,25.3
610,27.66
611,90.89
612,59.1
613,70.41
614,29.91
615,56.08
616,65.42
617,86.31
618,46.09
619,83.62
620,38.82
621,5.68
622,59.92
623,89.59
624,46.16
625,35.78
626,85.27
627,19.38
628,18.81
629,83.47
630,86.84
631,86.02
632,32.38
633,65.33
634,60.1
635,94.02
636,87.13
637,0.39
638,30.88
639,55.49
640,45.87
641,33.55
642,75.73
643,47.91
644,88.02
645,40.82
646,26.81
647,64.63
648,0.23
649,8.35
650,93.32
651,23.83
652,11.05
653,44.19
654,65.01
655,87.75
656,75.81
657,9.78
658,67.75
659,16.17
660,22.23
661,84.54
662,45.6
663,13.96
664,42.9
665,45.2
666,1.91
667,77.52
668,25.87
669,12.47
670,27.85
671,57.85
672,89.41
673,81.64
674,30.68
675,7.98
676,78.7
677,91.9
678,13.22
679,36.53
680,45.27
681,87.96
682,13.33
683,59.81
684,41.25
685,42.42
686,53.84
687,86.83
688,28.54
689,78.18
690,4.14
691,35.99
692,7.25
693,97.99
694,3.24
695,94.36
696,49.71
697,34.83
698,59.09
699,47.96
700,95.28
701,87.78
702,55.46
703,35.77
704,19.57
705,80.71
706,75.55
707,48.59
708,24.32
709,96.78
710,8.93
711,14.36
712,46.97
713,46.89
714,81.73
715,58.52
716,42.56
717,96.51
718,63.9
719,69.96
720,71.66
721,23.38
722,98.96
723,10.6
724,67.16
725,36.19
726,5.32
727,33.2
728,84.75
729,62.41
730,9.75
731,59.6
732,48.82
733,22.98
734,27.83
735,59.2
736,5.99
737,22.26
738,45.94
739,98.24
740,89.75
741,56.39
742,30.65
743,11.27
744,58.49
745,42.47
746,55.79
747,59.65
748,97.74
749,13.83
750,64.05
751,47.8
752,36.86
753,16.47
754,75.79
755,55.04
756,67.98
757,95.55
758,65.09
759,31.75
760,46.89
761,36.82
762,58.55
763,81.3
764,87.56
765,64.03
766,54.29
767,23.64
768,98.34
769,26.69
770,90.41
771,77.5
772,1.52
773,57.87
774,35.77
775,75.33
776,56.12
777,14.21
778,23.81
779,13.9
780,34.23
781,16.36
782,21.85
783,17.28
784,88.57
785,16.14
786,9.64
787,32.62
788,12.63
789,64.72
790,36.74
791,80.59
792,70.56
793,27.82
794,64.53
795,67.27
796,62.73
797,39.93
798,46.53
799,92.84
800,13.63
801,32.18
802,86.34
803,25.54
804,76.48
805,91.31
806,85.57
807,5.55
808,7.41
809,22.39
810,7.04
811,88.23
812,15.05
813,46.79
814,35.94
815,27.34
816,57.08
817,63.68
818,44.11
819,61.59
820,81.58
821,81.0
822,74.31
823,63.38
824,96.27
825,47.25
826,62.83
827,26.79
828,61.84
829,68.71
830,23.67
831,22.61
832,31.02
833,18.38
834,85.91
835,88.74
836,42.69
837,7.24
838,31.97
839,32.6
840,27.77
841,24.98
842,9.58
843,81.25
844,75.21
845,61.54
846,14.04
847,30.28
848,9.32
849,92.22
850,76.54
851,50.35
852,89.87
853,48.04
854,5.97
855,9.2
856,99.91
857,56.27
858,18.85
859,65.92
860,42.57
861,36.63
862,43.51
863,35.26
864,35.87
865,38.2
866,32.38
867,46.16
868,59.56
869,9.87
870,3.28
871,14.66
872,4.38
873,40.9
874,87.32
875,78.77
876,92.11
877,14.84
878,56.38
879,36.49
880,63.58
881,34.07
882,76.61
883,54.99
884,46.38
885,48.32
886,40.53
887,66.07
888,76.28
889,20.53
890,12.84
891,91.07
892,95.59
893,72.15
894,41.48
895,28.47
896,7.74
897,77.49
898,43.02
899,68.25
900,40.53
901,64.47
902,28.65
903,76.03
904,68.27
905,75.68
906,79.75
907,4.21
908,46.29
909,4.5
910,50.22
911,69.53
912,40.58
913,34.89
914,40.8
915,41.48
916,54.39
917,19.06
918,83.63
919,83.53
920,40.12
921,50.22
922,43.11
923,76.83
924,59.46
925,22.58
926,44.98
927,33.93
928,49.29
929,21.81
930,12.48
931,32.37
932,9.4
933,8.76
934,98.55
935,46.37
936,88.3
937,26.38
938,0.43
939,38.83
940,20.92
941,42.82
942,73.93
943,23.25
944,58.99
945,73.75
946,26.54
947,95.74
948,77.62
949,38.88
950,67.35
951,84.3
952,21.83
953,22.7
954,5.0
955,82.31
956,49.19
957,60.9
958,35.14
959,23.26
960,68.15
961,93.76
962,6.2
963,99.38
964,68.21
965,12.52
966,47.37
967,7.32
968,36.28
969,76.3
970,31.65
971,88.36
972,66.45
973,4.56
974,46.77
975,55.28
976,96.76
977,32.01
978,25.87
979,56.03
980,5.95
981,51.85
982,25.52
983,88.82
984,54.19
985,93.15
986,7.72
987,31.65
988,36.15
989,94.98
990,33.96
991,93.09
992,33.28
993,14.58
994,62.34
995,81.77
996,39.38
997,78.02
998,6.2
999,40.54
1000,26.38
1001,4.4
1002,53.05
1003,75.82
1004,39.39
1005,11.48
1006,71.5
1007,55.96
1008,58.05
1009,98.98
1010,50.36
1011,72.79
1012,42.75
1013,52.25
1014,40.15
1015,52.06
1016,63.52
1017,41.18
1018,46.9
1019,85.89
1020,0.89
1021,90.88
1022,25.63
1023,61.08
1024,37.0
1025,68.51
1026,54.27
1027,18.17
1028,58.01
1029,28.57
1030,51.69
1031,43.7
1032,55.48
1033,25.01
1034,30.52
1035,31.16
1036,7.79
1037,98.09
1038,46.0
1039,90.84
1040,16.05
1041,89.45
1042,11.97
1043,77.07
1044,84.11
1045,22.78
1046,85.74
1047,70.07
1048,96.96
1049,74.48
1050,89.35
1051,52.87
1052,26.07
1053,43.79
1054,29.18
1055,43.12
1056,17.43
1057,40.3
1058,24.88
1059,74.3
1060,46.23
1061,26.82
1062,33.7
1063,80.61
1064,86.6
1065,7.41
1066,80.36
1067,0.15
1068,16.38
1069,86.34
1070,16.89
1071,10.81
1072,0.88
1073,43.34
1074,80.18
1075,47.86
1076,97.69
1077,33.93
1078,13.12
1079,93.58
1080,89.96
1081,22.93
1082,26.72
1083,20.55
1084,23.33
1085,2.45
1086,65.49
1087,95.66
1088,77.63
1089,81.76
1090,42.67
1091,51.63
1092,2.07
1093,13.53
1094,77.49
1095,96.64
1096,79.3
1097,30.12
1098,3.05
1099,83.54
1100,35.58
1101,86.53
1102,30.3
1103,35.63
1104,49.88
1105,43.95
1106,50.28
1107,92.57
1108,61.01
1109,63.74
1110,67.47
1111,99.42
1112,30.8
1113,53.64
1114,56.47
1115,69.71
1116,90.74
1117,53.1
1118,48.77
1119,4.44
1120,82.94
1121,70.03
1122,35.2
1123,90.37
1124,18.12
1125,90.38
1126,7.3
1127,9.06
1128,29.77
1129,63.02
1130,75.79
1131,81.96
1132,11.85
1133,7.83
1134,25.05
1135,50.06
1136,56.47
1137,57.48
1138,55.99
1139,20.48
1140,9.24
1141,98.66
1142,45.09
1143,53.56
1144,44.19
1145,52.07
1146,25.31
1147,20.79
1148,30.14
1149,58.6
1150,48.53
1151,95.9
1152,74.95
1153,86.14
1154,97.71
1155,57.63
1156,25.85
1157,20.34
1158,63.29
1159,80.69
1160,9.78
1161,24.95
1162,24.95
1163,12.64
1164,82.47
1165,76.95
1166,91.21
1167,29.85
1168,88.23
1169,23.78
1170,85.03
1171,1.03
1172,26.55
1173,93.77
1174,67.78
1175,92.66
1176,29.55
1177,37.98
1178,83.45
1179,48.52
1180,93.2
1181,38.58
1182,90.71
1183,23.29
1184,95.64
1185,25.52
1186,84.26
1187,58.39
1188,91.87
1189,61.05
1190,6.24
1191,4.79
1192,67.28
1193,99.86
1194,40.62
1195,20.84
1196,70.49
1197,21.95
1198,57.72
1199,53.6
1200,44.37
1201,44.74
1202,35.47
1203,20.52
1204,42.8
1205,60.42
1206,16.85
1207,59.67
1208,17.12
1209,69.22
1210,15.03
1211,83.73
1212,83.92
1213,91.53
1214,55.74
1215,41.45
1216,7.55
1217,33.28
1218,66.59
1219,96.88
1220,56.21
1221,88.59
1222,12.71
1223,78.26
1224,72.43
1225,21.06
1226,17.66
1227,21.1
1228,58.59
1229,19.55
1230,16.34
1231,13.54
1232,30.57
1233,97.17
1234,58.08
1235,98.11
1236,54.38
1237,22.7
1238,65.77
1239,58.16
1240,84.64
1241,53.08
1242,71.99
1243,71.56
1244,96.11
1245,74.44
1246,88.52
1247,20.43
1248,21.08
1249,85.84
1250,40.85
1251,8.65
1252,15.06
1253,10.67
1254,38.41
1255,65.56
1256,21.53
1257,50.49
1258,54.52
1259,60.48
1260,82.81
1261,25.0
1262,9.84
1263,62.36
1264,63.9
1265,28.06
